"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","country_of_manufacture","gift_message_available","price","special_price","weight","msrp","gift_wrapping_price","is_recurring","visibility","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","page_layout","options_container","msrp_enabled","msrp_display_actual_price_type","gift_wrapping_available","parcelas","status","tax_class_id","custom_design","image_label","small_image_label","thumbnail_label","volume_comprimento","volume_altura","volume_largura"
"admin","base","Default","simple","2,353","PS045",0,"Placa Fotoluminescente Saída com Pictograma para Esquerda - Medida 19 x 19 cm - PS045",,,"/e/n/PS045.jpg","/e/n/PS045.jpg","/e/n/PS045.jpg","produto-285","produto-285.html",,"Não","8.0000","5.0000","1.1000",,,"Não","Catálogo, Busca","Placas fotoluminescente com pictograma para a esquerda com identificação de rota de fuga.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Medida: 19 x 19 cm; 15 x 15 cm;

Material: PVC Fotoluminescente","Placas fotoluminescente com pictograma para a esquerda com identificação de rota de fuga.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Medida: 19 x 19 cm; 15 x 15 cm;

Material: PVC Fotoluminescente","placa, Saída, Pictograma, esquerda, fotoluminescente",,"2014-10-20 00:00:00",,,,,,"1001.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Fotoluminescente Saída com Pictograma para Esquerda - Medida 19 x 19 cm - PS045",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,353","PS049",0,"Placa Fotoluminescente Escada  Pressurizada - Medidas: 12 x 24 cm - PS049",,,"/e/n/PS049.jpg","/e/n/PS049.jpg","/e/n/PS049.jpg","produto-286","produto-286.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placa Fotoluminescente indicativa de  ""Escada Pressurizada"".

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 12 x 24 cm

Material: PVC Fotoluminescente","Placa Fotoluminescente indicativa de  ""Escada Pressurizada"".

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 12 x 24 cm

Material: PVC Fotoluminescente","Placa; escada; pressurizada; pressurização;",,"2014-10-20 00:00:00",,,,,,"980.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Fotoluminescente Escada  Pressurizada - Medidas: 12 x 24 cm - PS049",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,353","PS055",0,"Placa Fotoluminescente Escada Subindo à Esquerda - PS055",,,"/e/n/PS055.jpg","/e/n/PS055.jpg","/e/n/PS055.jpg","produto-287","produto-287.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placas fotoluminescente para identificação de rotas de fugas através de escadaria de emergência.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Disponível nas medidas: 12 x 24 cm; 19 x 38 cm; 24 x 48 cm;

Material: PVC Fotoluminescente","Placas fotoluminescente para identificação de rotas de fugas através de escadaria de emergência.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Disponível nas medidas: 12 x 24 cm; 19 x 38 cm; 24 x 48 cm;

Material: PVC Fotoluminescente","placa, subindo, escada, subir, esquerda, fotoluminescente,",,"2014-10-20 00:00:00",,,,,,"982.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Fotoluminescente Escada Subindo à Esquerda - PS055",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,353","PS056",0,"Placa Fotoluminescente Escada descendo à Esquerda - PS056",,,"/e/n/PS056.jpg","/e/n/PS056.jpg","/e/n/PS056.jpg","produto-288","produto-288.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placas fotoluminescente para identificação de rotas de fugas através de escadaria de emergência.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 12 x 24 cm; 19 x 38 cm; 24 x 48 cm;

Material: PVC Fotoluminescente","Placas fotoluminescente para identificação de rotas de fugas através de escadaria de emergência.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 12 x 24 cm; 19 x 38 cm; 24 x 48 cm;

Material: PVC Fotoluminescente","placa, escada, descendo, descida, esquerda, fotoluminescente,",,"2014-10-20 00:00:00",,,,,,"947.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Fotoluminescente Escada descendo à Esquerda - PS056",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,353","PS057",0,"Placa Fotoluminescente Escada Descendo à Direita - PS057",,,"/e/n/PS057.jpg","/e/n/PS057.jpg","/e/n/PS057.jpg","produto-289","produto-289.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placas fotoluminescente para identificação de rotas de fugas através de escadaria de emergência.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 12 x 24 cm; 19 x 38 cm; 24 x 48 cm;

Material: PVC Fotoluminescente","Placas fotoluminescente para identificação de rotas de fugas através de escadaria de emergência.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 12 x 24 cm; 19 x 38 cm; 24 x 48 cm;

Material: PVC Fotoluminescente","placa, fotoluminescente, escada, descida, descendo, direita,",,"2014-10-20 00:00:00",,,,,,"936.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Fotoluminescente Escada Descendo à Direita - PS057",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,353","PS058",0,"Placa Fotoluminescente Rota de Fuga - Sentido à Esquerda - PS058",,,"/e/n/PS058.jpg","/e/n/PS058.jpg","/e/n/PS058.jpg","produto-290","produto-290.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placas fotoluminescente para identificação de rotas de fuga.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Disponível nas medidas: 12 x 24 cm; 19 x 38 cm;  24 x 48 cm;

Material: PVC Fotoluminescente","Placas fotoluminescente para identificação de rotas de fuga.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Disponível nas medidas: 12 x 24 cm; 19 x 38 cm;  24 x 48 cm;

Material: PVC Fotoluminescente","Rota de fuga; esquerda;  fotoluminescente; saída; sentido; placa",,"2014-10-20 00:00:00",,,,,,"922.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Fotoluminescente Rota de Fuga - Sentido à Esquerda - PS058",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,353","PS059",0,"Placa Fotoluminescente Saída à Direita para Portadores de Deficiência - PS059",,,"/e/n/PS059.jpg","/e/n/PS059.jpg","/e/n/PS059.jpg","produto-291","produto-291.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placas fotoluminescente para identificação de rotas de fuga para portadores de deficiência.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Disponível nas medidas: 12 x 24 cm;  19 x 38 cm; 24 x 48 cm;

Material: PVC Fotoluminescente","Placas fotoluminescente para identificação de rotas de fuga para portadores de deficiência.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Disponível nas medidas: 12 x 24 cm;  19 x 38 cm; 24 x 48 cm;

Material: PVC Fotoluminescente","Placa; portadores; deficiência física; fotoluminescente; saída;
",,"2014-10-20 00:00:00",,,,,,"989.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Fotoluminescente Saída à Direita para Portadores de Deficiência - PS059",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,353","PS060",0,"Placa Fotoluminescente Saída à Esquerda para Portadores de Deficiência - PS060",,,"/e/n/PS060.jpg","/e/n/PS060.jpg","/e/n/PS060.jpg","produto-292","produto-292.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placas fotoluminescente para identificação de rotas de fuga para portadores de deficiência.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Disponível nas medida: 12 x 24 cm; 19 x 38 cm; 24 x 48 cm;

Material: PVC Fotoluminescente","Placas fotoluminescente para identificação de rotas de fuga para portadores de deficiência.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Disponível nas medida: 12 x 24 cm; 19 x 38 cm; 24 x 48 cm;

Material: PVC Fotoluminescente","Placa; deficiente físico, fotoluminescente; sentido; esquerda; saída",,"2014-10-20 00:00:00",,,,,,"991.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Fotoluminescente Saída à Esquerda para Portadores de Deficiência - PS060",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,352","PS062",0,"Placa Fotoluminescente Extintor sobre Rodas - PS062",,,"/e/n/PS062.jpg","/e/n/PS062.jpg","/e/n/PS062.jpg","produto-293","produto-293.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placa fotoluminescente para identificação de extintores de incêndio sobre rodas.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses.

Medidas: 19 x 19 cm; 30 x 30 cm

Material: PVC Fotoluminescente","Placa fotoluminescente para identificação de extintores de incêndio sobre rodas.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses.

Medidas: 19 x 19 cm; 30 x 30 cm

Material: PVC Fotoluminescente","Placa; extintor; sobre rodas; carreta; 19x19cm; 30 x 30 cm;",,"2014-10-20 00:00:00",,,,,,"1000.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Fotoluminescente Extintor sobre Rodas - PS062",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,354","PS063",0,"Placa Pictograma Cabine Elétrica - PS063",,,"/e/n/PS063.jpg","/e/n/PS063.jpg","/e/n/PS063.jpg","produto-294","produto-294.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placa com pictograma de eletricidade para a identificação de cabine elétrica.

Durabilidade: - Uso Interno: 24 meses; - Uso externo: 12 meses;

Medidas: 14 x 19 cm; 19 x 28 cm;

Material: Chapa de Poliestireno","Placa com pictograma de eletricidade para a identificação de cabine elétrica.

Durabilidade: - Uso Interno: 24 meses; - Uso externo: 12 meses;

Medidas: 14 x 19 cm; 19 x 28 cm;

Material: Chapa de Poliestireno","Placa; cabine elétrica; advertência; pictograma; aviso",,"2014-10-20 00:00:00",,,,,,"1000.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Pictograma Cabine Elétrica - PS063",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,354","PS065",0,"Placa Pictograma Quadro de Força - PS065",,,"/e/n/PS065.jpg","/e/n/PS065.jpg","/e/n/PS065.jpg","produto-296","produto-296.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placa com pictograma para a sinalização de Quadro de Força.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 14 x 19 cm; 19 x 28 cm;

Material: Chapa de Poliestireno","Placa com pictograma para a sinalização de Quadro de Força.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 14 x 19 cm; 19 x 28 cm;

Material: Chapa de Poliestireno","Placa; advertência; sinalização; quadro de força;",,"2014-10-20 00:00:00",,,,,,"962.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Pictograma Quadro de Força - PS065",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,353","PS071",0,"Placa - Sanitário Masculino - PS071",,,"/e/n/PS071.jpg","/e/n/PS071.jpg","/e/n/PS071.jpg","produto-297","produto-297.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placas fabricadas em Poliestireno para a indicação de sanitário masculino.

Durabilidade: - Uso interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 19 x 14 cm; 28 x 19 cm;

Material: Chapa de Poliestireno","Placas fabricadas em Poliestireno para a indicação de sanitário masculino.

Durabilidade: - Uso interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 19 x 14 cm; 28 x 19 cm;

Material: Chapa de Poliestireno","Placa; sanitário; masculino",,"2014-10-20 00:00:00",,,,,,"979.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa - Sanitário Masculino - PS071",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,353","PS044",0,"Placa - Sanitário Feminino - PS044",,,"/e/n/PS044.jpg","/e/n/PS044.jpg","/e/n/PS044.jpg","produto-298","produto-298.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placas fabricadas em Poliestireno para a indicação de sanitário feminino.

Durabilidade: - Uso interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 19 x 14 cm; 28 x 19 cm;

Material: Chapa de Poliestireno","Placas fabricadas em Poliestireno para a indicação de sanitário feminino.

Durabilidade: - Uso interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 14 x 19 cm; 19 x 28 cm;

Material: Chapa de Poliestireno","Placa; sanitário; feminino",,"2014-10-20 00:00:00",,,,,,"493.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa - Sanitário Feminino - PS044",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,353","PS043",0,"Placa - Sanitário para Deficiente Físico - PS043",,,"/e/n/PS043.jpg","/e/n/PS043.jpg","/e/n/PS043.jpg","produto-299","produto-299.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placas fabricadas em Poliestireno para a indicação de para deficientes físicos.

Durabilidade: - Uso interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 14 x 19 cm; 19 x 28 cm;

Material: Chapa de Poliestireno","Placas fabricadas em Poliestireno para a indicação de para deficientes físicos.

Durabilidade: - Uso interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 19 x 14 cm; 28 x 19 cm;

Material: Chapa de Poliestireno","Placa; sanitário; deficiente físico;",,"2014-10-20 00:00:00",,,,,,"989.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa - Sanitário para Deficiente Físico - PS043",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,354","PS069",0,"Placa Perigo Inflamável Não Fume - PS069",,,"/e/n/PS069.jpg","/e/n/PS069.jpg","/e/n/PS069.jpg","produto-300","produto-300.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placa indicativa de perigo na área ou setor, e proibição com relação ao fumo na área.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 14 x 19 cm; 19 x 28 cm; 28 x 44 cm;

Material: Chapa de Poliestireno","Placa indicativa de perigo na área ou setor, e proibição com relação ao fumo na área.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Medidas: 14 x 19 cm; 19 x 28 cm; 28 x 44 cm;

Material: Chapa de Poliestireno","Placa; perigo; inflamável; não fumo; proibição; proibido; fumar;",,"2014-10-20 00:00:00",,,,,,"982.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Perigo Inflamável Não Fume - PS069",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,353","PS087",0,"Placa Fotoluminescente Rota de Fuga - Diagonal Superior à Esquerda - PS087",,,"/e/n/PS087.jpg","/e/n/PS087.jpg","/e/n/PS087.jpg","produto-301","produto-301.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placas fotoluminescente para identificação de rotas de fuga.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Disponível nas medidas: 12 x 24 cm; 19 x 38 cm; 24 x 48 cm;

Material: PVC Fotoluminescente","Placas fotoluminescente para identificação de rotas de fuga.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses;

Disponível nas medidas: 12 x 24 cm; 19 x 38 cm; 24 x 48 cm;

Material: PVC Fotoluminescente","Rota de fuga; Diagonal; esquerda; Fotoluminescente",,"2014-10-20 00:00:00",,,,,,"990.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Fotoluminescente Rota de Fuga - Diagonal Superior à Esquerda - PS087",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,353","PS075",0,"Placa Fotoluminescente Aperte / Empurre - PS075",,,"/e/n/PS075.jpg","/e/n/PS075.jpg","/e/n/PS075.jpg","produto-305","produto-305.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placa indicativa fotoluminescente ""Aperte e Empurre"".

Durabilidade: - Uso Interno: 24 meses. - Uso Externo: 12 meses;

Medidas: 12 x 24 cm; 19 x 38 cm; 24 x 48 cm

Material: PVC Fotoluminescente","Placa indicativa fotoluminescente ""Aperte e Empurre"".

Durabilidade: - Uso Interno: 24 meses. - Uso Externo: 12 meses;

Medidas: 12 x 24 cm; 19 x 38 cm; 24 x 48 cm

Material: PVC Fotoluminescente","Placa; fotoluminescente;  aperte; empurre;",,"2014-10-20 00:00:00",,,,,,"987.0000","0.0000",1,0,0,1,"1.0000",1,"1000.0000",0,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Placa Fotoluminescente Aperte / Empurre - PS075",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
